SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.0951858576,45,0,0.280541012,11917.1,16,0,2,0,0.0
0,0.0,46,0,0.157691434,5720.0,4,0,0,0,3.0
0,0.0566459064,71,0,0.018151054,8450.0,6,0,0,0,1.0
0,1.19999988,26,0,0.224441833,1105.0,1,0,0,0,0.0
0,0.6110989967999999,31,0,0.31599569,13270.4,10,0,2,0,0.0
0,0.0,66,0,0.010189506,13650.0,2,0,0,0,0.0
0,0.8982785831999999,50,0,0.295950675,7800.0,13,0,0,0,1.0
0,0.0203119116,55,0,0.002591793,27084.2,7,0,0,0,1.0
0,0.42166931399999996,32,0,0.21990172,2115.1,6,1,0,0,0.0
0,0.0258599412,64,0,0.249375312,2600.0,8,0,0,0,0.0
0,0.6580338576,53,0,0.368415627,12610.0,14,0,3,0,0.0
0,0.09515915280000001,65,0,0.210105319,9750.0,6,0,1,0,0.0
0,0.8129752356,49,0,0.239002095,6825.0,7,0,1,0,0.0
1,1.0633366631999999,49,2,1.636486486,1922.7,5,1,1,2,1.0
0,0.37538214599999997,34,0,0.559950556,3153.8,7,0,2,0,1.0
1,0.809599314,50,0,0.265496556,5850.0,6,0,1,0,0.0
0,0.22644193559999998,49,1,0.153484652,13000.0,14,0,2,0,2.0
0,0.8099511744,55,0,2.762470309,4924.400000000001,7,0,0,0,0.0
0,0.029497759199999998,61,0,0.082669323,5219.5,12,0,0,0,0.0
0,0.0241240488,62,0,0.269128006,5350.8,5,0,1,0,0.0
0,0.3434534028,46,1,5.0,432.90000000000003,8,0,2,0,2.0
0,0.32537492519999994,30,0,0.173592493,3877.9,3,0,0,0,0.0
0,0.8352143868,41,1,0.941609343,8125.0,18,0,2,0,2.0
0,0.0788395188,62,1,0.148450245,22311.9,19,0,1,0,1.0
0,1.19999988,53,0,0.632486388,1431.3,2,1,1,0,1.0
0,1.1910044975999998,57,3,0.32231734,6528.6,7,3,1,2,0.0
0,0.0,56,1,0.137389317,4550.0,6,0,1,0,0.0
0,1.2418726547999999,39,0,0.439362795,12647.7,10,0,1,0,3.0
0,0.142554492,34,0,0.13854532,14082.9,16,0,0,0,0.0
0,0.0766435476,63,0,5.0,7020.0,5,0,1,0,0.0
0,0.053559524399999996,49,1,0.100341136,11050.0,8,0,1,0,4.0
0,0.0736412316,50,1,5.0,7020.0,6,0,2,0,0.0
0,0.03746964,66,0,5.0,7020.0,11,0,2,0,0.0
0,0.0667276752,63,1,0.049924812,12966.2,5,0,0,0,2.0
0,0.2744713644,63,0,5.0,7020.0,9,0,0,0,0.0
0,0.0,52,0,0.203163349,14300.0,12,0,2,0,2.0
0,0.7047142103999999,53,0,0.373618912,21060.0,14,0,2,0,0.0
0,1.19999988,53,0,0.0,7020.0,0,0,0,0,0.0
0,0.0314210904,84,0,5.0,7020.0,4,0,0,0,0.0
0,0.24844544039999997,35,0,1.356640463,3140.8,8,0,2,0,2.0
0,0.1064605344,73,0,0.550847458,5214.3,4,0,1,0,0.0
0,0.24338219039999998,46,0,0.422874342,10364.9,10,0,2,1,2.0
0,0.0411882612,42,0,5.0,7020.0,5,0,0,0,0.0
0,0.057837108,44,0,0.006719462,5415.8,5,0,0,0,0.0
0,0.0372172956,72,0,0.002571184,13650.0,9,0,0,0,0.0
0,0.11450961239999999,44,0,0.02561288,3551.6,4,0,0,0,0.0
0,0.19473508799999997,35,0,0.002332945,7800.0,4,0,0,0,2.0
1,0.6589389875999999,54,1,0.480540988,9418.5,16,0,1,0,0.0
0,0.20128860240000002,39,0,0.364211929,3900.0,3,0,1,0,1.0
0,0.6751539503999999,61,0,0.491886576,7930.0,10,0,1,0,1.0
0,1.1910820596,61,4,5.0,7020.0,7,0,1,0,0.0
0,0.0853421784,57,3,0.15843117,10075.0,9,0,1,0,1.0
0,0.0079492848,82,0,0.296360485,9750.0,19,0,3,0,0.0
0,0.0488979624,61,0,0.255437228,8665.800000000001,6,0,1,0,0.0
0,0.7972818372,60,0,0.486171367,9587.5,9,1,3,1,0.0
0,0.5016485267999999,52,0,0.326386119,13035.1,23,0,1,0,0.0
0,1.2221963004,53,4,0.458874459,5103.8,6,1,2,1,1.0
0,0.7511938908,52,0,0.444542643,5882.5,6,0,2,0,2.0
0,0.08958878999999999,52,0,0.330080367,4527.900000000001,7,0,2,0,1.0
0,0.014257385999999999,70,0,0.420166562,14515.800000000001,16,0,1,0,1.0
0,0.7882312224,61,0,0.128273498,13650.0,4,0,1,0,0.0
0,0.013332345599999998,62,0,5.0,7020.0,6,0,1,0,0.0
0,0.12761610839999998,69,0,5.0,7020.0,6,0,1,0,0.0
0,0.058514265600000004,55,0,0.189975464,7416.5,9,0,2,0,1.0
0,0.2057093172,40,0,0.219871205,4238.0,4,0,1,0,0.0
0,0.7408221156,41,4,0.167588827,19500.0,14,1,1,0,2.0
0,0.3129680256,34,0,0.092272443,6240.0,7,0,0,0,0.0
0,0.5005284096,67,0,5.0,7020.0,9,0,2,0,1.0
0,0.4983433884,58,0,5.0,7020.0,9,0,1,0,0.0
0,0.0855696516,29,0,0.311768851,9222.2,8,0,2,0,0.0
0,1.2078657924,74,0,0.425295858,1756.3,6,0,0,0,0.0
0,0.000359982,63,0,0.047976012,2600.0,2,0,0,0,0.0
0,0.0008169863999999999,67,0,0.0,7020.0,4,0,0,0,0.0
0,0.647261346,32,0,0.148716518,4657.900000000001,8,6,0,1,0.0
0,0.0,31,0,0.083298626,3120.0,4,0,0,0,0.0
0,0.0553262688,48,0,0.243079949,9250.800000000001,12,0,2,0,0.0
1,1.19999988,33,1,0.059668853,4160.0,1,0,0,0,0.0
0,0.21320159519999998,33,1,1.060646451,3900.0,8,0,1,0,0.0
0,0.020178654,48,3,0.228858664,8791.9,13,0,1,1,2.0
0,0.0,43,0,0.808533917,3563.3,5,0,2,0,0.0
0,0.0094576404,61,0,0.177354325,27082.9,18,0,1,0,0.0
0,0.09306436920000001,49,0,0.421370548,6240.0,10,0,2,0,3.0
1,0.0498585324,50,2,0.359920018,5850.0,9,0,2,0,2.0
0,1.1955622512,42,2,0.083305565,3900.0,2,0,0,0,4.0
0,0.07613192399999999,51,0,0.316475495,4985.5,11,0,1,0,0.0
0,1.19999988,23,0,0.015834348,1066.0,1,0,0,0,0.0
0,0.0849406296,59,0,0.311851153,9640.800000000001,13,0,2,0,0.0
0,0.20767971719999997,45,0,0.382702162,10400.0,17,0,3,0,7.0
0,0.0446049672,50,0,0.320613853,12535.9,21,0,2,0,2.0
0,0.10703979,49,0,5.0,7020.0,8,0,0,0,0.0
0,0.2869161192,58,0,0.491003599,3250.0,5,0,1,0,0.0
0,0.0285598776,29,1,0.334664097,9441.9,10,0,1,0,0.0
0,0.6597766584,34,1,0.861207228,3380.0,10,0,1,0,0.0
0,0.1436448036,47,0,0.070585883,6500.0,4,0,1,0,3.0
0,0.17439612479999997,53,1,0.399970493,8810.1,11,0,2,0,2.0
1,0.0,67,0,0.275995575,2349.1,7,0,0,0,0.0
0,0.0751521384,49,1,0.401399844,11700.0,5,0,3,0,2.0
0,0.0,40,0,0.266094421,3633.5,8,0,0,0,1.0
0,0.1454191668,83,0,5.0,7020.0,6,0,0,0,0.0
0,0.1889856552,41,0,0.928643597,10292.1,9,0,3,0,2.0
1,2.0,63,0,0.280771923,13000.0,8,0,1,0,0.0
0,0.00046565759999999995,30,0,0.048271922,4550.0,6,0,0,0,0.0
0,0.0102733644,78,0,0.004346314,7476.3,14,0,0,0,0.0
0,0.1016238216,48,0,0.392967942,3770.0,7,0,2,0,1.0
0,0.042567789599999996,82,0,0.004999107,7280.0,6,0,0,0,0.0
1,0.5128205123999999,48,0,0.060338201,3381.3,1,0,0,0,0.0
0,0.057776864399999996,83,0,5.0,7020.0,3,0,0,0,0.0
0,1.00316403,56,0,0.262292779,9252.1,4,0,2,0,0.0
0,0.18522684720000002,87,0,5.0,7020.0,4,0,0,0,0.0
0,1.19999988,30,0,0.537015276,1105.0,5,0,0,0,3.0
0,0.0312323616,33,0,0.184294872,4054.7000000000003,11,0,0,0,0.0
0,0.17144160719999998,38,0,0.265018798,16250.0,14,0,2,0,2.0
0,1.0300146239999999,48,1,5.0,7020.0,10,0,1,0,0.0
0,0.0150752592,61,0,0.285802252,14777.1,9,0,1,0,0.0
0,0.006372264,67,0,0.006569552,4550.0,24,0,0,0,0.0
0,0.0038839644,41,0,0.037328356,9750.0,7,0,0,0,3.0
0,0.34567766520000004,29,0,0.277658815,1820.0,6,0,0,0,0.0
0,0.051649824,33,0,0.118673647,5957.900000000001,9,0,0,0,0.0
0,0.1863608724,37,0,0.567036593,8667.1,10,0,1,0,0.0
0,0.0602204628,58,0,5.0,7020.0,8,0,1,0,0.0
0,0.0423889404,58,0,0.599440379,6038.5,6,0,2,0,2.0
0,0.8691358020000001,34,0,0.284769625,6093.1,4,0,1,0,1.0
0,0.4414918308,44,1,0.871610271,10832.9,15,0,4,0,2.0
0,0.8727272724,53,3,0.049497636,8797.1,9,0,0,0,0.0
0,0.2944562256,25,0,0.057320595,5850.0,4,0,0,0,0.0
0,0.122514954,65,0,0.265963354,2340.0,7,0,0,0,1.0
0,0.134370288,32,0,0.110696921,8019.700000000001,8,0,0,0,0.0
0,0.7850535612,37,0,0.26991654,13705.9,10,0,3,0,0.0
0,0.41515933320000004,38,0,0.720511795,3250.0,14,0,1,0,1.0
0,1.19999988,46,0,0.489255372,2600.0,8,0,0,0,1.0
0,0.20049999,61,0,0.432985853,6982.3,13,0,1,0,0.0
0,1.19999988,46,2,0.269801415,5694.0,3,0,1,0,2.0
0,0.3750365376,46,0,1.196078431,3380.0,9,0,2,0,0.0
0,5.9159999999999996e-05,68,0,5.0,7020.0,10,0,3,0,1.0
0,0.5009167704,40,1,0.537267081,9207.9,15,0,2,0,2.0
0,0.21399878279999998,56,0,5.0,7020.0,5,0,1,0,0.0
0,0.5028647568,52,0,1.03327787,780.0,3,0,1,0,0.0
0,0.0177225372,41,0,0.400999884,11180.0,7,0,2,0,2.0
0,1.19999988,48,0,0.202531646,1128.4,1,0,0,0,0.0
0,0.1220119824,59,0,0.903208837,2470.0,6,1,1,0,0.0
0,1.19999988,47,0,0.321890679,4921.8,6,0,2,0,3.0
0,0.19818278999999997,64,0,5.0,7020.0,6,0,0,0,0.0
0,0.0,40,0,0.058955643,9259.9,2,0,0,0,2.0
0,0.5956425636,52,2,0.234035513,11785.800000000001,9,0,1,0,3.0
0,0.0457961832,28,0,0.286428393,5200.0,13,0,1,0,0.0
0,0.8974806228,55,0,0.902561904,12126.4,22,0,3,0,3.0
0,0.00938625,41,0,1.153589316,6228.3,7,0,3,0,1.0
0,0.0,52,1,3.079447569,18259.8,12,0,3,0,0.0
0,0.027597696,57,0,5.0,7020.0,5,0,1,0,0.0
0,0.08453766959999999,71,0,0.160015804,9869.6,14,0,1,0,0.0
0,0.012913812,55,0,0.277940561,9315.800000000001,9,0,1,0,0.0
0,0.0029465147999999997,50,0,0.289703316,5957.900000000001,7,0,1,0,1.0
1,0.17817316679999998,46,0,0.542531918,8450.0,11,0,2,0,2.0
0,0.022224194399999998,62,0,5.0,7020.0,12,0,0,0,0.0
0,0.6024254292,63,0,0.78216484,8658.0,14,0,2,0,4.0
0,1.1587282548,63,0,0.555704398,5821.400000000001,9,0,1,0,0.0
0,0.0031383816,52,0,0.645815481,4550.0,8,0,2,0,2.0
0,2.0,38,0,0.273372663,13000.0,10,0,2,0,0.0
0,0.8055994404000001,37,1,0.434792268,5850.0,4,0,1,0,0.0
0,0.235350216,54,0,0.480580296,14157.0,26,0,3,0,0.0
0,1.19999988,25,0,0.07293595,3510.0,1,0,0,0,0.0
0,6.828e-05,47,0,0.109189081,13000.0,6,0,1,0,3.0
0,0.3241037952,61,0,0.396257567,7085.0,7,1,1,0,0.0
0,0.010431476399999999,75,0,0.071013845,8730.800000000001,6,0,1,0,0.0
0,0.14117647079999998,49,1,0.210125841,8882.9,10,0,2,0,2.0
0,0.0,62,0,0.174077904,3770.0,8,0,0,0,0.0
0,0.1972244112,72,0,0.022347873,4826.900000000001,3,0,0,0,0.0
0,0.30571634880000004,39,0,0.360161138,15165.800000000001,7,0,1,0,1.0
0,0.2258169396,26,0,0.206431063,8569.6,17,0,1,0,2.0
0,1.24384527,43,1,0.389587074,3619.2000000000003,6,1,1,0,1.0
0,0.030081734399999997,76,0,0.016332086,3819.4,6,0,0,0,0.0
0,0.7512949572,69,0,1.305218447,2141.1,8,0,2,0,0.0
0,0.06671833199999999,75,0,5.0,7020.0,3,0,0,0,0.0
0,0.4138996524,34,0,0.591439689,4007.9,10,0,0,0,0.0
0,0.0414940548,85,0,0.009995835,3120.0,4,0,0,0,0.0
0,0.382843824,66,0,0.484756396,13260.0,16,0,1,0,2.0
0,0.034366624799999995,80,0,0.005748563,5200.0,11,0,0,0,1.0
0,1.19999988,25,0,0.253873063,2600.0,1,0,0,1,0.0
0,0.9977914968,50,1,0.504175824,8871.2,16,0,1,0,2.0
0,0.8017592964,34,1,0.51322986,8793.2,7,0,2,0,3.0
0,1.19999988,42,1,0.285594288,21665.8,8,0,3,0,0.0
0,0.0356179164,71,0,5.0,7020.0,7,0,0,0,0.0
0,0.07578533280000001,50,0,5.0,7020.0,9,0,3,0,2.0
0,0.1692493608,49,0,0.938307408,9860.5,16,0,4,0,3.0
0,0.0008666184,50,0,0.051292658,6284.2,11,0,0,0,0.0
0,0.7659268152,71,0,0.147123088,3568.5,2,0,0,0,0.0
0,0.03793156079999999,64,0,0.528117971,5200.0,8,0,2,0,0.0
0,0.8200962612,54,0,0.577433628,7049.900000000001,7,0,1,0,0.0
0,0.0,49,0,5.0,7020.0,4,0,1,0,0.0
0,0.7532649779999999,61,0,0.605693069,5250.7,8,0,1,0,0.0
0,0.06844663079999999,53,0,5.0,7020.0,11,0,4,0,0.0
0,0.0080197764,77,0,0.005847953,3333.2000000000003,8,0,0,0,0.0
0,0.0062979407999999995,42,0,0.4595186,5939.7,11,0,2,0,2.0
0,0.8681756207999999,45,0,0.60683562,5590.0,5,0,2,0,3.0
0,0.05510552999999999,46,0,0.060871196,20800.0,19,0,1,0,0.0
0,1.2113729243999998,59,0,0.085659528,15600.0,5,0,0,0,1.0
0,0.21516860399999999,42,0,1.229752463,5408.0,16,0,2,0,2.0
0,0.11388611399999998,39,1,0.073902178,3640.0,3,0,0,0,0.0
0,0.0050411028,68,0,0.00059994,13000.0,9,0,0,0,0.0
0,1.1376888984,34,0,0.594941487,3442.4,7,0,1,0,2.0
0,0.0090333696,64,0,0.236229579,8990.800000000001,8,0,2,0,0.0
0,1.19999988,34,0,0.017336776,3523.0,0,10,0,0,3.0
0,0.0315119688,78,0,5.0,7020.0,8,0,2,0,0.0
0,0.0595924224,78,0,0.243902439,3250.0,6,0,1,0,0.0
1,0.6021712596,45,0,0.388516648,12610.0,20,0,1,0,0.0
0,0.1068137484,47,0,0.077644118,8320.0,3,0,0,0,2.0
0,0.0286602756,82,0,0.00706344,9937.2,7,0,0,0,0.0
0,0.188729238,54,2,0.08894391,13650.0,12,0,0,0,3.0
1,1.19999988,44,0,5.0,7020.0,1,1,1,0,4.0
0,0.9172087152,51,0,0.567706756,4290.0,12,0,1,0,0.0
0,0.1921437912,55,0,0.411145181,9750.0,10,0,2,0,1.0
0,0.022022701199999998,79,0,5.0,0.0,11,0,1,0,0.0
0,1.19999988,47,1,0.358720223,7475.0,4,0,3,0,1.0
0,0.6100284648,34,0,0.130690948,7280.0,7,0,0,0,0.0
0,0.0212945616,72,0,0.003477505,5980.0,3,0,0,0,0.0
0,0.0379536984,63,0,5.0,7020.0,7,0,0,0,0.0
0,0.8371203624,62,0,0.415419444,10335.0,10,0,2,0,0.0
0,0.0329071356,72,0,0.420939866,9100.0,16,0,2,0,0.0
0,0.09082602,60,0,5.0,7020.0,6,0,0,0,0.0
0,0.046351297199999995,80,0,0.015996001,5200.0,3,0,0,0,0.0
0,0.3302069796,44,0,0.723865056,3120.0,5,0,1,0,2.0
0,0.5603025396,63,0,0.287288309,6370.0,6,0,1,0,1.0
0,0.0266154564,59,0,0.180486123,7540.0,13,0,1,0,2.0
0,0.0551993352,44,0,0.314690693,11830.0,11,0,1,0,0.0
0,0.20580896999999998,33,0,5.0,7020.0,6,0,1,0,0.0
0,1.038535092,33,0,0.264765784,7020.0,14,0,1,0,1.0
0,0.0097520712,64,0,0.246544456,13260.0,10,0,1,0,0.0
0,0.6603435527999999,64,0,0.063368421,12348.7,4,0,0,0,0.0
0,0.036126674399999996,61,0,5.0,7020.0,9,0,1,0,0.0
0,0.0066100392,51,0,0.274778018,10832.9,12,0,2,0,5.0
0,0.1493511924,32,0,1.674331417,5200.0,10,0,3,0,1.0
0,0.590259588,33,0,0.430101768,7280.0,4,0,1,0,0.0
0,0.84505101,53,1,0.20954736,12090.0,10,0,2,1,0.0
0,1.0653547056,48,0,0.457357076,4160.0,6,0,0,0,2.0
0,0.1307351088,33,0,5.0,7020.0,12,0,1,0,0.0
0,0.025989609599999998,81,0,5.0,7020.0,7,0,1,0,0.0
0,0.7679365176,49,0,0.32769944,13458.9,8,0,2,0,3.0
0,1.0106475743999999,33,0,0.508317426,9532.9,9,0,2,0,2.0
0,0.326561214,47,0,0.102789721,13000.0,11,0,0,0,4.0
0,1.19999988,34,0,0.019988895,2340.0,0,3,0,0,2.0
0,0.06048511559999999,64,0,0.072491075,13107.9,17,0,0,0,0.0
0,0.0,53,1,0.928340359,13260.0,22,0,6,1,0.0
0,0.8909777039999999,52,2,5.0,7020.0,14,0,1,0,2.0
0,0.3483070128,61,0,0.37246501,4550.0,7,0,1,0,0.0
0,0.030248906399999997,88,1,0.011996572,4550.0,9,0,0,0,0.0
0,0.027837215999999998,74,0,5.0,7020.0,1,0,0,0,0.0
0,0.48588805319999995,26,0,0.560252587,7410.0,6,0,1,0,1.0
0,0.083011128,50,1,0.566376353,4924.400000000001,12,0,1,0,2.0
0,0.11474815079999999,37,0,5.0,0.0,3,0,2,0,3.0
0,0.09948514199999998,48,0,0.29890473,21244.600000000002,10,0,3,0,2.0
0,0.04319136119999999,72,1,0.354643123,12220.0,4,0,1,0,0.0
0,0.0,86,0,0.0,3208.4,3,0,0,0,0.0
0,1.106597058,37,0,0.420340976,2210.0,7,0,0,0,0.0
0,0.588435744,45,0,5.0,7020.0,4,0,1,0,0.0
0,0.3954331068,31,1,0.182891426,20150.0,12,0,2,0,3.0
1,1.1999007192,42,0,0.408896144,6370.0,4,0,1,1,3.0
0,0.5926342572,77,0,0.544047995,4115.8,8,0,1,0,0.0
0,0.35455427759999997,53,0,0.361445783,5070.0,8,0,1,0,0.0
0,0.11469964199999999,54,0,5.0,7020.0,8,0,2,0,0.0
0,0.0670766916,44,0,0.020997375,2970.5,5,0,0,0,0.0
0,0.05628823919999999,36,0,0.336666333,13000.0,14,0,2,0,1.0
0,0.5882005619999999,55,0,5.0,7020.0,8,0,1,0,0.0
0,0.0,33,0,0.058117835,4875.0,8,2,0,0,0.0
0,0.24970751519999998,60,0,0.63330976,11027.9,8,0,2,0,1.0
0,0.1234533612,54,0,5.0,1.3,4,0,1,0,2.0
0,0.1342618068,77,0,0.309129651,7930.0,19,0,2,0,0.0
0,0.0035061012000000003,78,0,4.0,7020.0,6,0,0,0,0.0
0,0.0116411112,80,0,5.0,7020.0,4,0,0,0,0.0
1,0.876836616,34,1,0.645770513,8190.0,15,0,1,0,2.0
0,0.0269733096,63,0,0.162476106,8840.0,8,0,1,0,0.0
0,0.7337447544,79,0,0.208620307,5850.0,6,0,1,0,0.0
1,2.0,47,2,5.0,2340.0,10,0,0,0,0.0
0,1.19999988,32,0,0.011595362,3250.0,0,0,0,0,1.0
0,1.19999988,80,0,0.0,7020.0,1,0,0,0,0.0
0,0.1015593252,48,0,5.0,7020.0,5,0,1,0,0.0
0,0.7294285572,49,0,0.394034378,12855.7,11,0,1,0,1.0
0,0.7824362736,65,1,5.0,7020.0,13,0,1,0,0.0
0,1.195680864,41,0,0.228489386,12675.0,5,0,1,0,3.0
0,0.1391829192,44,0,0.395828854,6045.0,13,1,4,0,0.0
1,1.19999988,51,98,0.0,1040.0,0,98,0,98,0.0
0,0.6025060116000001,36,1,0.304407088,2860.0,7,0,0,0,3.0
0,0.1042330512,32,0,0.185707984,8840.0,4,0,1,0,1.0
0,0.5707789907999999,68,1,1.169886742,1950.0,13,0,1,0,0.0
0,0.0129894252,62,0,5.0,7020.0,11,0,1,0,0.0
0,0.31893687719999997,50,1,0.000319949,8125.0,1,0,0,0,0.0
0,0.6395209583999999,22,0,0.394014963,520.0,2,0,0,0,0.0
0,0.0218486364,44,0,0.008713041,9100.0,12,0,0,0,1.0
0,0.5023069212,42,0,0.654549774,5470.400000000001,10,0,2,0,0.0
0,0.0,35,0,0.050110436,9415.9,5,0,0,0,0.0
0,1.19999988,74,0,0.000333222,3900.0,4,0,0,0,0.0
0,1.19999988,24,0,0.312211982,2255.5,3,0,0,0,0.0
0,0.868049484,26,0,0.188246769,5330.0,6,0,0,0,0.0
0,0.027137418,71,0,0.006473724,3412.5,8,0,0,0,0.0
0,0.3262501932,53,1,0.510943229,11700.0,10,0,2,0,4.0
0,0.0,67,0,0.584224599,7777.900000000001,9,0,3,0,0.0
0,0.0027428136,47,0,0.00079984,6500.0,7,0,0,0,0.0
0,1.19999988,72,0,5.0,7020.0,5,1,1,0,0.0
0,0.7194103199999999,41,0,0.535323568,7009.6,9,0,1,0,0.0
0,0.6747159144,43,1,0.551065464,13542.1,11,0,4,0,3.0
0,0.023813130000000002,82,0,0.009196812,4239.3,4,0,0,0,0.0
0,0.41642137919999994,33,0,0.467171035,4810.0,9,0,1,0,0.0
0,0.6107784432,55,0,0.089597243,6034.6,3,0,0,0,0.0
0,0.1239795324,58,1,0.02498091,11915.800000000001,2,0,0,0,4.0
0,0.0,45,0,0.034640383,18200.0,3,0,0,0,1.0
0,0.0129731352,56,0,0.369530755,8199.1,21,0,2,0,2.0
0,0.2820708492,62,0,5.0,1.3,8,0,1,0,0.0
0,0.011141265599999998,49,0,1.0,7020.0,3,0,0,0,0.0
0,0.0572221884,48,0,0.247575242,13000.0,7,0,2,0,1.0
0,0.0143179788,75,0,5.0,7020.0,20,0,2,0,0.0
0,0.0758768844,53,0,0.255550654,8840.0,7,0,1,0,1.0
0,0.0,64,0,5.0,7020.0,11,0,1,0,0.0
0,0.0248186712,55,0,0.107687264,7930.0,9,0,0,0,1.0
0,0.6029970024,31,0,0.422315537,4332.900000000001,10,0,1,0,0.0
1,0.9094161372,31,1,1.030437681,5850.0,13,0,3,1,1.0
0,0.438681456,43,0,0.104467354,3781.7000000000003,5,0,1,0,0.0
0,0.056137544399999996,41,0,5.0,7020.0,2,0,1,0,0.0
0,0.3944007996,27,1,0.156629374,5460.0,5,0,0,0,0.0
0,0.0795095868,46,0,0.140305427,9532.9,12,0,0,0,0.0
0,0.058839055200000004,72,0,0.316193323,13044.2,15,0,1,0,1.0
0,0.1594757976,74,0,0.092988376,10400.0,20,0,0,0,1.0
0,0.0176256516,82,0,5.0,7020.0,4,0,0,0,0.0
1,0.0419701404,38,0,5.0,7020.0,2,0,0,0,0.0
0,0.0,72,0,0.0,3250.0,2,0,0,0,0.0
0,0.027550083599999997,62,0,0.077161258,10494.9,3,0,1,0,0.0
0,0.2901401388,53,0,0.602039796,13000.0,12,0,2,0,4.0
0,0.009209769599999999,44,0,0.738904438,3250.0,6,0,2,0,0.0
0,1.0297335395999998,59,0,0.344164537,10680.800000000001,10,0,1,0,2.0
0,0.0354072036,92,0,0.043982407,6501.3,9,0,1,0,0.0
0,0.0503048964,53,0,0.315971275,14300.0,10,0,2,0,2.0
1,1.19999988,29,0,0.0,2730.0,0,2,0,0,2.0
0,0.6011335884,40,0,0.712902218,4160.0,5,0,2,0,0.0
0,0.0,38,0,0.059858576,7904.0,7,0,0,0,4.0
0,1.16720427,35,0,0.445847805,4115.8,6,0,1,0,0.0
0,0.1355757276,56,0,0.964462113,10790.0,10,0,2,0,0.0
0,0.30053072880000004,69,0,0.428850378,5324.8,8,0,1,0,0.0
0,0.5255699676,68,0,0.054510831,5460.0,3,0,0,0,0.0
0,1.19999988,29,0,5.0,7020.0,2,0,1,0,0.0
0,0.0019047012,45,0,0.000333222,3900.0,4,0,0,0,1.0
0,1.150224888,44,0,0.437385461,6383.0,4,0,1,1,1.0
0,0.0490380348,44,0,0.341081934,9058.4,9,0,1,0,2.0
0,0.156511092,47,0,0.029094181,8667.1,4,0,0,0,2.0
0,0.12259489199999998,44,0,0.460081806,8580.0,7,0,2,0,1.0
0,0.32399310600000003,52,0,0.264863886,21535.8,14,0,4,0,0.0
0,1.1988011987999998,29,0,0.10266352,7710.3,7,0,0,0,0.0
0,0.17262654,33,0,0.10570544,5877.3,4,0,0,0,1.0
0,0.0114851676,89,0,5.0,7020.0,3,0,0,0,0.0
0,0.026118708,79,0,5.0,7020.0,7,0,0,0,0.0
0,2.0,60,4,5.0,7020.0,3,0,0,0,0.0
0,0.0376995264,60,0,0.315994021,4347.2,9,0,1,0,0.0
0,1.1334952152,45,3,0.485636115,6650.8,5,2,2,0,3.0
0,0.5542768271999999,38,0,0.32975,10398.7,4,0,1,0,2.0
0,0.673210872,56,0,0.502823813,14040.0,24,0,1,0,3.0
0,0.1439826528,29,1,0.132573485,6500.0,6,0,0,0,0.0
0,0.5020887852,44,0,0.511653718,4683.900000000001,12,0,2,0,0.0
0,1.253946054,23,0,0.040121581,2137.2000000000003,2,0,0,0,0.0
0,0.23388933239999998,51,0,0.220423544,24492.0,10,0,2,0,2.0
0,0.0056167223999999995,79,0,5.0,7020.0,2,0,0,0,0.0
0,0.52350255,48,1,0.758152821,5460.0,14,0,1,0,1.0
0,0.1509787788,59,0,0.37506279,23290.8,16,0,4,1,3.0
0,1.2449775107999999,71,0,0.336077624,4420.0,9,0,1,0,0.0
0,0.2972289768,45,0,5.0,7020.0,17,0,1,0,0.0
0,0.21434377799999998,50,0,0.437213566,4253.6,15,0,1,0,1.0
0,0.0106951872,35,0,5.0,7020.0,4,0,2,0,0.0
0,0.05665385999999999,62,0,5.0,7020.0,10,0,4,0,0.0
0,0.0,56,0,5.0,7020.0,8,0,0,0,0.0
0,0.35920264919999995,33,0,0.225097198,9695.4,6,0,0,0,1.0
0,0.9265346567999999,57,1,0.323514507,20520.5,17,0,2,0,1.0
0,0.0194677608,57,0,0.262919767,12928.5,11,0,1,0,1.0
0,0.00183327,78,0,2.0,7020.0,5,0,0,0,0.0
0,1.3701355223999998,88,0,5.0,7020.0,14,0,3,0,0.0
0,0.4668670632,33,0,0.493835388,3900.0,10,0,1,0,2.0
0,0.6133931088,75,0,5.0,7020.0,7,0,0,0,0.0
1,0.6047171976,38,0,0.38121547,4940.0,9,0,1,1,1.0
0,0.0015587303999999998,36,0,0.044191162,6500.0,3,0,0,0,0.0
0,0.0951340968,62,0,5.0,7020.0,3,0,0,0,1.0
0,0.310309656,34,0,5.0,7020.0,5,0,0,0,0.0
0,0.1189530576,50,0,0.230781537,16250.0,7,0,2,0,3.0
0,1.0100380752,40,0,0.438228993,5460.0,16,0,0,0,1.0
0,0.0046736232,90,0,5.0,7020.0,11,0,1,0,0.0
0,0.011900935199999999,64,0,0.447430975,7108.400000000001,12,0,2,0,0.0
0,0.5395436292,31,0,0.153769246,6500.0,6,0,0,0,0.0
0,0.071491404,46,0,0.087002765,6110.0,5,0,0,0,1.0
0,0.9000177504,52,0,5.0,7020.0,8,0,0,0,0.0
